id,Movie,Production Company
11289,103597,6916
11290,184155,19126
11291,2080,9168
11292,145244,11702
11293,16643,508
11294,9471,4022
11295,78571,18479
11296,93676,3193
11297,20919,45881
11298,153717,21404
11299,6145,41359
11300,21029,79025
11301,63498,11426
11302,290864,45425
11303,10178,893
11304,19398,53823
11305,104945,12778
11306,44105,75419
11307,252102,35562
11308,369033,55570
11309,42674,371
11310,1922,792
11311,11607,559
11312,11321,5
11313,188357,21820
11314,43875,6
11315,413770,84772
11316,3092,1318
11317,116894,7483
11318,367006,44821
11319,17238,34472
11320,573,33
11321,2604,33
11322,302118,38018
11323,362045,3171
11324,259,53
11325,9292,559
11326,81538,80136
11327,81616,5766
11328,33224,5266
11329,16890,54818
11330,1690,1507
11331,82501,6555
11332,28437,4802
11333,2144,987
11334,300090,65649
11335,172828,19761
11336,26378,6194
11337,243940,3172
11338,49343,927
11339,83501,91210
11340,16784,89720
11341,613,7025
11342,349028,59558
11343,18111,4065
11344,9472,12178
11345,303636,17555
11346,8588,5766
11347,10204,53416
11348,42267,44142
11349,47211,1661
11350,290764,82423
11351,336804,22627
11352,32058,11616
11353,2486,2735
11354,359154,25221
11355,238,10211
11356,407531,79546
11357,257907,73631
11358,78571,11391
11359,58060,1533
11360,209401,49944
11361,287305,7025
11362,8842,4
11363,57307,5358
11364,377362,33197
11365,5924,60832
11366,42187,20813
11367,30527,5056
11368,272426,1589
11369,7972,2286
11370,31042,18215
11371,43469,54849
11372,411442,81614
11373,242131,441
11374,82279,6062
11375,46420,11840
11376,10917,37177
11377,41759,36887
11378,107430,17069
11379,38850,56012
11380,2001,376
11381,66967,29851
11382,13162,4004
11383,301729,37723
11384,338438,8500
11385,1942,800
11386,205076,2865
11387,1428,10807
11388,9993,6237
11389,11024,748
11390,407531,79548
11391,82745,72537
11392,15981,56674
11393,21583,737
11394,405670,16906
11395,51250,5830
11396,74585,75626
11397,19181,7446
11398,16177,70733
11399,21753,76942
11400,13596,2953
11401,158015,3172
11402,232462,4792
11403,10364,4
11404,20880,3863
11405,62764,12008
11406,405473,5267
11407,43896,6
11408,62675,7961
11409,89086,306
11410,4012,1539
11411,15045,306
11412,322548,19548
11413,266082,6916
11414,205481,307
11415,10409,62139
11416,241374,8411
11417,340488,1719
11418,68569,1758
11419,367006,1728
11420,161073,3040
11421,56653,18367
11422,338100,41032
11423,329868,11994
11424,49500,3525
11425,38060,8402
11426,198277,11448
11427,70074,3608
11428,317,167
11429,75233,49936
11430,354979,83039
11431,177190,3245
11432,77338,7038
11433,48508,20811
11434,26491,31183
11435,19398,1615
11436,31561,14028
11437,82624,12219
11438,55343,77733
11439,82703,520
11440,35652,3293
11441,156335,4743
11442,88583,18201
11443,360592,63690
11444,49258,5906
11445,2009,73927
11446,10201,80
11447,282762,23868
11448,1058,651
11449,433471,3
11450,11531,2188
11451,9519,1271
11452,13685,18
11453,416569,81500
11454,125257,71843
11455,10077,87850
11456,2993,2324
11457,11879,13956
11458,310593,11752
11459,112991,62138
11460,33680,8411
11461,41211,10146
11462,8842,53906
11463,19958,3688
11464,30330,8816
11465,2669,10308
11466,439998,6246
11467,258947,27318
11468,3172,1171
11469,14833,2969
11470,17654,559
11471,65002,1281
11472,320318,11773
11473,201223,2883
11474,198511,7025
11475,82501,7457
11476,22398,19323
11477,335819,52295
11478,42136,4952
11479,345925,59592
11480,39435,441
11481,36797,175
11482,383535,41735
11483,39428,94477
11484,1116,2452
11485,508,33
11486,257447,68261
11487,29698,288
11488,252028,12025
11489,2453,22058
11490,17495,35461
11491,238589,28176
11492,12113,6194
11493,47876,33
11494,419601,5120
11495,337758,33214
11496,114108,7159
11497,322548,45515
11498,9613,16419
11499,163,79
11500,12483,15106
11501,263855,39704
11502,408024,10611
11503,14430,2911
11504,75622,22843
11505,41171,14589
11506,54898,223
11507,178809,43808
11508,284296,24021
11509,39001,11343
11510,28209,4765
11511,73873,8717
11512,13792,7888
11513,11351,53348
11514,39995,22046
11515,78568,874
11516,5332,1898
11517,125249,441
11518,245891,36259
11519,137315,50915
11520,257534,1394
11521,327383,7680
11522,120657,8411
11523,47489,17219
11524,73969,21540
11525,61035,7247
11526,78281,67892
11527,282070,6452
11528,13596,1632
11529,2108,11043
11530,175171,8411
11531,57627,24980
11532,43340,1823
11533,79728,2577
11534,4913,8857
11535,77057,75862
11536,31503,9195
11537,332872,103
11538,336004,67777
11539,185153,2370
11540,159824,2251
11541,254188,36228
11542,37126,4278
11543,10075,51851
11544,4551,216
11545,259183,19980
11546,33315,18758
11547,39127,995
11548,54700,52160
11549,577,441
11550,5552,21631
11551,2907,258
11552,73624,13969
11553,36245,4781
11554,16428,3287
11555,27480,15089
11556,293262,10146
11557,376501,54391
11558,18045,3435
11559,217412,7930
11560,28761,6194
11561,78734,306
11562,377853,22261
11563,345775,76913
11564,107811,10227
11565,206563,10163
11566,43670,888
11567,59861,7460
11568,24392,24734
11569,259616,602
11570,48131,14698
11571,310133,51611
11572,300490,37124
11573,11979,67989
11574,10735,6194
11575,199373,5830
11576,152532,33
11577,21325,882
11578,11137,13923
11579,9894,441
11580,3577,1478
11581,14349,816
11582,28323,3434
11583,16182,3157
11584,417489,68273
11585,10041,7155
11586,11333,17955
11587,127560,1471
11588,64868,3166
11589,27681,3213
11590,11895,6194
11591,10874,2504
11592,85317,1038
11593,25520,6705
11594,382995,9290
11595,145220,32
11596,90030,13749
11597,87204,7446
11598,92311,5
11599,55500,38407
11600,243683,491
11601,8842,53673
11602,45649,20856
11603,46773,65553
11604,13678,11745
11605,47559,4234
11606,10482,33
11607,14923,3849
11608,28592,4843
11609,359471,35396
11610,39176,538
11611,178,8411
11612,60855,8
11613,4520,679
11614,32166,5358
11615,44238,157
11616,18051,2365
11617,14660,52180
11618,11521,41
11619,29611,5999
11620,34840,5358
11621,49847,11605
11622,97365,11794
11623,135390,78546
11624,321497,5387
11625,19901,3135
11626,215032,26103
11627,237796,7680
11628,28031,598
11629,49500,11494
11630,48207,4597
11631,264746,7083
11632,21447,8124
11633,24624,7793
11634,85844,5070
11635,13336,9
11636,105763,23647
11637,141267,235
11638,32082,17088
11639,9013,136
11640,14069,2073
11641,27409,6397
11642,199887,6529
11643,887,28205
11644,127544,12657
11645,17771,803
11646,2047,33
11647,226632,21206
11648,35404,3468
11649,210615,15868
11650,336691,69765
11651,42448,306
11652,76544,79
11653,199575,23815
11654,85837,38609
11655,8329,3631
11656,174769,6
11657,165864,11391
11658,169355,4
11659,125300,15042
11660,6963,4
11661,84178,10285
11662,362057,3172
11663,14317,4
11664,1247,33
11665,54227,3166
11666,11633,1393
11667,20879,10845
11668,33025,8411
11669,14400,856
11670,12764,16414
11671,20200,3823
11672,28118,5644
11673,290656,23928
11674,36657,9168
11675,11227,6896
11676,150247,8411
11677,98066,3172
11678,12912,97
11679,301491,12093
11680,14522,6194
11681,38317,3045
11682,14554,8411
11683,180418,7680
11684,84903,441
11685,57201,130
11686,15497,306
11687,44282,20838
11688,4960,1785
11689,17566,1077
11690,326285,35
11691,390547,8078
11692,153141,80551
11693,369524,39644
11694,70667,14756
11695,26864,302
11696,186759,5490
11697,104739,55217
11698,10795,2612
11699,169881,64893
11700,25834,24257
11701,97614,1030
11702,16094,12
11703,77585,5176
11704,9968,826
11705,81522,1714
11706,17347,790
11707,116463,10345
11708,11362,9195
11709,23155,5887
11710,32395,2293
11711,44566,60536
11712,393407,856
11713,419430,3172
11714,12573,7295
11715,10797,235
11716,134656,32299
11717,329135,3118
11718,413782,88543
11719,26223,5357
11720,43079,6564
11721,10610,3320
11722,134750,15634
11723,429174,5630
11724,69315,3585
11725,16032,513
11726,194393,4928
11727,228066,306
11728,13468,14728
11729,13542,1066
11730,29272,18586
11731,86718,7125
11732,5289,26144
11733,127585,76043
11734,33839,306
11735,291164,68222
11736,19765,75190
11737,29263,79898
11738,177085,8992
11739,55846,9987
11740,415255,81235
11741,43641,429
11742,226672,5635
11743,12811,93149
11744,10910,60
11745,82679,10039
11746,80988,71334
11747,8942,14862
11748,28063,1679
11749,12593,14238
11750,17457,3320
11751,6443,19677
11752,17622,11667
11753,124633,393
11754,71825,36146
11755,264525,21805
11756,86829,5490
11757,315846,9149
11758,60899,35794
11759,385750,65191
11760,269246,429
11761,18897,12032
11762,41252,12877
11763,69103,3166
11764,40662,429
11765,21250,4
11766,24154,4287
11767,340488,87721
11768,119374,16418
11769,42599,8623
11770,2017,16921
11771,73981,13198
11772,257537,7201
11773,4365,1665
11774,37590,11237
11775,27989,1030
11776,21132,11391
11777,8342,85744
11778,134350,4673
11779,8985,2075
11780,16162,33
11781,203351,1311
11782,314420,4748
11783,99545,33
11784,42206,10869
11785,742,235
11786,10396,6194
11787,43670,52766
11788,61578,635
11789,2001,5
11790,327083,2933
11791,169343,6111
11792,18937,6194
11793,96419,17390
11794,2143,986
11795,158750,11130
11796,116711,9383
11797,5491,1403
11798,70815,55319
11799,336655,2567
11800,156360,6
11801,149870,11848
11802,30141,1363
11803,9793,444
11804,365942,30131
11805,50387,32473
11806,150117,104
11807,209271,20313
11808,54715,205
11809,31911,6194
11810,5460,333
11811,11186,33
11812,52520,831
11813,287170,4207
11814,5922,2070
11815,321303,5240
11816,8985,51980
11817,18222,12
11818,44105,43382
11819,15944,3166
11820,2196,1012
11821,108312,3906
11822,2778,41
11823,2786,1216
11824,7233,306
11825,232462,18297
11826,66125,56787
11827,284189,11795
11828,2998,8411
11829,49522,2310
11830,194407,72613
11831,158908,19761
11832,27637,4606
11833,17238,34471
11834,272072,18180
11835,45019,915
11836,15440,3079
11837,121888,79168
11838,345775,851
11839,12129,3166
11840,67018,928
11841,63217,64758
11842,340176,69969
11843,22897,33
11844,43792,8411
11845,61541,8411
11846,424488,19483
11847,356156,5897
11848,382597,23441
11849,292014,46315
11850,288526,12093
11851,36657,431
11852,351862,21398
11853,99567,20287
11854,191502,14564
11855,35284,1216
11856,55735,28236
11857,11813,32208
11858,16137,2317
11859,33343,15362
11860,102197,9342
11861,17609,6916
11862,294651,4641
11863,25738,19760
11864,41115,33155
11865,120172,74910
11866,35639,25894
11867,360737,2710
11868,42170,5070
11869,45987,881
11870,28533,4827
11871,22618,4123
11872,131739,9300
11873,11812,85
11874,469172,19609
11875,34506,2789
11876,10207,813
11877,329805,11795
11878,282069,11848
11879,80264,388
11880,282024,3006
11881,30059,688
11882,40624,934
11883,57775,318
11884,107096,21437
11885,52859,60
11886,332979,86096
11887,407,67261
11888,15022,2374
11889,102428,18612
11890,11876,582
11891,347331,57187
11892,39781,23910
11893,31462,306
11894,381645,85668
11895,16638,10253
11896,8388,960
11897,38978,1980
11898,70981,444
11899,77381,2502
11900,11879,484
11901,1912,122
11902,267935,10221
11903,382597,356
11904,75595,8755
11905,104466,47270
11906,61765,12111
11907,346723,56780
11908,215741,48690
11909,59387,7899
11910,337107,5358
11911,72086,13992
11912,22779,3166
11913,134435,4928
11914,57011,955
11915,18551,19534
11916,25143,18942
11917,42648,14982
11918,66187,22710
11919,28974,11511
11920,215379,38284
11921,549,93381
11922,360737,3391
11923,348025,16259
11924,2731,84954
11925,1634,644
11926,1690,1631
11927,343702,591
11928,37725,2844
11929,47886,11480
11930,142402,15798
11931,51836,63226
11932,339527,20313
11933,48205,533
11934,49097,69329
11935,393172,86092
11936,96133,9237
11937,17622,8582
11938,90001,14599
11939,142061,429
11940,128284,51322
11941,14569,2929
11942,82817,3060
11943,71329,75513
11944,544,306
11945,57327,6962
11946,23823,47
11947,1690,1632
11948,225503,62562
11949,8325,856
11950,369697,22841
11951,80094,1931
11952,8988,4
11953,10915,1869
11954,53622,35430
11955,370755,20580
11956,56292,21777
11957,8932,8470
11958,16281,6194
11959,5646,1943
11960,19350,3039
11961,250066,44884
11962,1282,794
11963,47144,31157
11964,24775,11061
11965,8128,2330
11966,2029,63893
11967,3870,4
11968,77010,51321
11969,12144,20448
11970,341077,70879
11971,19495,3624
11972,21135,9387
11973,11561,13954
11974,40229,17096
11975,5516,3638
11976,377691,93815
11977,247500,19139
11978,45512,73264
11979,59726,23936
11980,79935,8501
11981,320588,19548
11982,314283,39771
11983,22007,10254
11984,9095,18737
11985,339669,20187
11986,21849,6194
11987,284096,635
11988,11004,3324
11989,5552,1169
11990,21057,20192
11991,40859,64335
11992,33336,22275
11993,281418,22062
11994,91679,3728
11995,59117,9335
11996,15943,3166
11997,52109,4110
11998,79218,9383
11999,72421,17051
12000,86236,898
12001,21786,3079
12002,27338,16323
12003,296523,5294
12004,51370,5826
12005,10735,67991
12006,32068,12265
12007,340961,68231
12008,32395,3782
12009,14134,3653
12010,88036,11341
12011,70734,19599
12012,21052,694
12013,30363,11895
12014,96107,8411
12015,499,109
12016,45213,1477
12017,18586,46317
12018,97630,13184
12019,11475,2303
12020,258509,22213
12021,90800,15653
12022,85265,10417
12023,19740,13
12024,28739,2763
12025,106747,13241
12026,16921,2248
12027,300669,3287
12028,230179,62408
12029,34838,718
12030,319513,18485
12031,72032,64
12032,271718,10105
12033,52949,67881
12034,112885,8411
12035,161795,40955
12036,26949,15846
12037,115023,11081
12038,6643,14269
12039,19794,25473
12040,109477,93933
12041,173205,73067
12042,71329,75518
12043,14217,3363
12044,50838,8582
12045,133458,1929
12046,164366,626
12047,2029,883
12048,17771,2051
12049,68569,843
12050,274857,6194
12051,103875,94
12052,56807,94977
12053,97707,4606
12054,3063,4
12055,49717,17540
12056,10466,33
12057,48791,7110
12058,245891,6194
12059,24469,288
12060,95627,1596
12061,54405,14
12062,99861,420
12063,281968,60215
12064,11370,19944
12065,280422,42097
12066,174611,16048
12067,261037,8147
12068,344147,16839
12069,26761,11276
12070,17926,995
12071,11688,2
12072,11800,8
12073,89325,13040
12074,47412,4
12075,1427,5755
12076,81541,13786
12077,195796,18178
12078,51423,7330
12079,10268,9
12080,22476,4097
12081,33107,2289
12082,12636,622
12083,41312,15913
12084,74314,4
12085,899,60
12086,59678,5870
12087,11975,4
12088,9664,3241
12089,10025,890
12090,44442,3061
12091,28973,1315
12092,38107,4395
12093,15179,7937
12094,153795,10254
12095,127560,1632
12096,179826,16278
12097,244316,23596
12098,353979,24428
12099,38580,2
12100,406052,80778
12101,384737,85885
12102,50166,7964
12103,59118,11107
12104,430365,1115
12105,9274,21248
12106,11172,97
12107,337789,4
12108,68797,55649
12109,114931,665
12110,157829,10425
12111,18093,55424
12112,144613,6194
12113,42619,33
12114,51267,19804
12115,1717,7295
12116,21950,1950
12117,9451,746
12118,12446,744
12119,62463,181
12120,49974,27124
12121,30363,8366
12122,9423,657
12123,153795,13621
12124,20623,80066
12125,338189,9209
12126,124979,67128
12127,198227,4
12128,86305,17561
12129,327389,13152
12130,37315,60
12131,31275,46907
12132,54406,5996
12133,96132,1216
12134,23590,66465
12135,16417,1066
12136,310119,80060
12137,214081,33961
12138,257534,4606
12139,15060,29500
12140,1984,441
12141,15239,3052
12142,362974,7819
12143,41312,63030
12144,15601,2785
12145,7353,830
12146,58060,26261
12147,4547,1685
12148,798,509
12149,10390,33
12150,69,6402
12151,13849,2690
12152,19552,5869
12153,382591,7460
12154,317114,23868
12155,85699,1635
12156,78571,10146
12157,2454,5888
12158,108048,875
12159,396643,3750
12160,13519,2483
12161,86838,5490
12162,64944,21990
12163,78210,5281
12164,72900,3631
12165,38021,18367
12166,320453,78851
12167,18673,1841
12168,44896,3281
12169,9406,915
12170,225728,7217
