id,Movie,Production Country
1874,19715,95
1875,37050,81
1876,9079,95
1877,7299,95
1878,9358,95
1879,183015,75
1880,64934,121
1881,440767,95
1882,256628,9
1883,79216,26
1884,11694,95
1885,13205,95
1886,313676,104
1887,85525,106
1888,159185,91
1889,27137,95
1890,8899,92
1891,354133,95
1892,189197,95
1893,133941,33
1894,96724,64
1895,46494,95
1896,274990,57
1897,703,95
1898,315664,64
1899,36129,26
1900,8247,9
1901,4291,104
1902,58918,95
1903,16560,95
1904,45019,95
1905,286709,95
1906,58411,9
1907,49220,50
1908,326359,95
1909,230211,36
1910,234862,121
1911,283686,60
1912,20357,64
1913,28273,104
1914,274060,95
1915,47653,95
1916,5048,36
1917,228108,95
1918,123949,26
1919,38031,60
1920,238781,121
1921,44449,121
1922,254047,95
1923,45489,104
1924,177043,95
1925,36672,92
1926,63538,26
1927,336850,95
1928,198317,95
1929,51836,95
1930,74436,95
1931,153518,95
1932,270015,95
1933,17927,95
1934,17295,33
1935,63681,33
1936,101242,95
1937,370264,64
1938,38965,95
1939,87936,64
1940,409,64
1941,31890,64
1942,3539,92
1943,257088,91
1944,170517,95
1945,44001,95
1946,265208,95
1947,81687,95
1948,52520,95
1949,49853,49
1950,103161,95
1951,201633,9
1952,89751,95
1953,78340,121
1954,8930,107
1955,197210,26
1956,7980,95
1957,8985,39
1958,44104,33
1959,59040,33
1960,43367,95
1961,9325,95
1962,19606,67
1963,47489,121
1964,152539,121
1965,91261,28
1966,228968,36
1967,105153,95
1968,10165,95
1969,290365,9
1970,241982,44
1971,198308,64
1972,31527,95
1973,1640,95
1974,14370,95
1975,140883,31
1976,105763,44
1977,338676,121
1978,41441,106
1979,18190,95
1980,268920,95
1981,16197,113
1982,109690,69
1983,94671,26
1984,116762,4
1985,25078,104
1986,336691,95
1987,207402,94
1988,12636,104
1989,36361,95
1990,59803,26
1991,180050,78
1992,10491,64
1993,173443,81
1994,356482,95
1995,17457,67
1996,61895,95
1997,36758,95
1998,26323,95
1999,103732,95
2000,2721,121
2001,85602,95
2002,482,95
2003,256916,60
2004,31344,121
2005,261871,55
2006,177697,92
2007,9296,95
2008,8985,121
2009,20919,64
2010,99698,44
2011,59569,95
2012,265563,81
2013,72984,95
2014,157723,95
2015,33788,95
2016,43023,64
2017,469,95
2018,56527,95
2019,30996,95
2020,47446,21
2021,866,64
2022,242631,95
2023,211139,33
2024,36249,95
2025,86985,93
2026,38356,95
2027,36971,80
2028,110552,49
2029,45729,95
2030,246127,92
2031,359870,64
2032,48339,93
2033,34113,64
2034,8064,92
2035,284246,92
2036,61578,64
2037,37686,95
2038,47342,95
2039,45133,50
2040,121793,121
2041,320343,95
2042,41645,60
2043,13393,68
2044,21585,95
2045,101852,95
2046,36554,95
2047,27031,104
2048,342213,60
2049,66966,121
2050,73313,95
2051,353713,60
2052,87311,95
2053,62320,121
2054,15,95
2055,319096,95
2056,9354,95
2057,28469,82
2058,336804,92
2059,12811,81
2060,32093,95
2061,8840,95
2062,19482,106
2063,13484,95
2064,277839,121
2065,844,91
2066,339530,95
2067,16907,104
2068,20444,95
2069,177085,95
2070,27265,95
2071,15810,113
2072,60994,95
2073,145194,50
2074,8336,95
2075,28387,95
2076,8998,95
2077,10645,92
2078,317214,100
2079,366630,9
2080,15788,95
2081,42204,95
2082,1482,95
2083,78789,121
2084,18684,95
2085,9528,64
2086,390343,95
2087,65759,113
2088,303857,104
2089,37917,95
2090,1481,113
2091,80717,69
2092,35021,8
2093,342684,121
2094,43469,33
2095,274483,121
2096,14589,95
2097,257088,92
2098,9087,95
2099,172386,95
2100,81720,95
2101,8672,71
2102,28320,95
2103,12639,60
2104,102841,95
2105,169068,95
2106,249,95
2107,9624,95
2108,66526,31
2109,39072,95
2110,319993,121
2111,67102,8
2112,246860,121
2113,31306,95
2114,16214,95
2115,1890,95
2116,22140,93
2117,128154,95
2118,28761,95
2119,210047,95
2120,43213,95
2121,270724,91
2122,182415,33
2123,64942,121
2124,19181,50
2125,405882,95
2126,126250,121
2127,78691,95
2128,13539,95
2129,97593,95
2130,10740,92
2131,20342,67
2132,64850,9
2133,210609,95
2134,38761,95
2135,9753,95
2136,10603,95
2137,22999,95
2138,1995,95
2139,51548,60
2140,114982,121
2141,175822,64
2142,107445,92
2143,13436,49
2144,105584,60
2145,320299,121
2146,41764,64
2147,83729,92
2148,71336,26
2149,125926,50
2150,334132,91
2151,303636,50
2152,283489,95
2153,318184,119
2154,1633,95
2155,174611,95
2156,15060,95
2157,45377,95
2158,235450,95
2159,45013,95
2160,349948,95
2161,138522,92
2162,96133,33
2163,94725,95
2164,109213,95
2165,210092,9
2166,244316,9
2167,41035,95
2168,64328,95
2169,48787,95
2170,24123,95
2171,24979,95
2172,11593,95
2173,67174,75
2174,122192,44
2175,97707,92
2176,17658,121
2177,290656,95
2178,19505,95
2179,29355,95
2180,18035,95
2181,70436,95
2182,30374,95
2183,71125,95
2184,157420,92
2185,32872,95
2186,28115,95
2187,266044,82
2188,4641,95
2189,15143,95
2190,48585,113
2191,9550,67
2192,332936,95
2193,10207,95
2194,223655,64
2195,18093,64
2196,18015,4
2197,79151,67
2198,38618,113
2199,44746,64
2200,36212,104
2201,63186,33
2202,11887,95
2203,62713,33
2204,190352,95
2205,155011,33
2206,55236,95
2207,344170,113
2208,71496,44
2209,18208,95
2210,49787,113
2211,74585,33
2212,25643,95
2213,65718,121
2214,62694,95
2215,10004,95
2216,19101,95
2217,21451,95
2218,60316,48
2219,11171,95
2220,86297,95
2221,376391,64
2222,167424,8
2223,43525,95
2224,18977,95
2225,87936,95
2226,28433,95
2227,327,104
2228,390409,57
2229,57103,95
2230,26689,95
2231,430985,95
2232,15256,95
2233,25087,95
2234,14787,95
2235,284306,71
2236,52251,92
2237,15613,95
2238,173874,64
2239,82708,92
2240,423988,95
2241,377287,121
2242,45431,95
2243,106112,95
2244,25111,95
2245,170689,121
2246,224,8
2247,43829,95
2248,8460,95
2249,103758,121
2250,362617,60
2251,351862,64
2252,22076,118
2253,20846,95
2254,60120,60
2255,47405,57
2256,403450,33
2257,32928,26
2258,229134,121
2259,229182,95
2260,409447,95
2261,93858,92
2262,47310,95
2263,253310,95
2264,29313,60
2265,18557,113
2266,26642,6
2267,344120,121
2268,16032,50
2269,238952,121
2270,71320,95
2271,41131,95
2272,315837,31
2273,16921,95
2274,37419,68
2275,34496,113
2276,30363,95
2277,16131,95
2278,13374,9
2279,11186,95
2280,4146,107
2281,320588,95
2282,48488,9
2283,75948,67
2284,61151,95
2285,14459,113
2286,40041,76
2287,263873,95
2288,265432,92
2289,278978,92
2290,4613,95
2291,359204,87
2292,15982,95
2293,38850,95
2294,426230,95
2295,91380,121
2296,866,95
2297,9613,9
2298,11373,33
2299,20495,31
2300,37247,95
2301,177335,95
2302,4955,92
2303,89720,95
2304,242310,121
2305,367596,92
2306,186988,121
2307,2274,95
2308,302118,92
2309,13991,95
2310,13517,93
2311,155325,8
2312,110001,60
2313,22279,64
2314,106355,95
2315,56901,31
2316,98349,82
2317,99367,95
2318,11545,95
2319,64725,6
2320,38875,8
2321,1589,64
2322,359154,60
2323,17241,95
2324,56486,82
2325,225285,64
2326,340101,64
2327,332979,95
2328,337012,94
2329,30492,95
2330,11206,95
2331,140708,71
2332,182499,95
2333,45215,95
2334,296524,95
2335,42614,95
2336,13241,9
2337,91571,121
2338,16240,9
2339,31264,33
2340,25649,106
2341,56344,44
2342,36162,26
2343,48243,37
2344,11046,95
2345,42987,64
2346,352208,95
2347,25568,9
2348,10077,64
2349,127560,113
2350,67342,67
2351,60813,121
2352,40719,95
2353,58,95
2354,64310,121
2355,455661,95
2356,7096,64
2357,14518,64
2358,366548,121
2359,28510,95
2360,128081,9
2361,86254,9
2362,15902,95
2363,26182,95
2364,362154,91
2365,158990,121
2366,48787,26
2367,19336,104
2368,31128,33
2369,11035,33
2370,133160,104
2371,83125,95
2372,10050,95
2373,105077,95
2374,28527,36
2375,9102,9
2376,227262,92
2377,202475,95
2378,44303,9
2379,43149,95
2380,9812,95
2381,19398,36
2382,228968,64
2383,39240,95
2384,19342,95
2385,356191,4
2386,66175,95
2387,291336,95
2388,124527,64
2389,14669,95
2390,409536,95
2391,98289,95
2392,69,92
2393,46857,71
2394,17609,121
2395,10870,121
2396,57209,26
2397,15084,31
2398,152100,33
2399,318553,95
2400,237756,95
2401,88224,95
2402,26123,95
2403,228339,21
2404,13495,60
2405,38681,121
2406,244268,121
2407,15560,95
2408,179549,64
2409,5206,33
2410,209251,78
2411,413762,64
2412,176983,104
2413,285135,9
2414,24363,95
2415,51302,95
2416,43473,95
2417,15019,95
2418,17609,92
2419,13852,113
2420,436340,44
2421,92796,95
2422,102629,95
2423,23114,95
2424,381015,9
2425,2047,95
2426,438634,60
2427,12787,95
2428,246011,95
2429,85516,64
2430,57089,95
2431,66109,95
2432,280583,9
2433,303966,31
2434,12273,31
2435,47112,92
2436,16014,93
2437,19582,95
2438,910,95
2439,20287,95
2440,11175,33
2441,141419,82
2442,24140,82
2443,103689,102
2444,34899,92
2445,72642,95
2446,277631,95
2447,326723,92
2448,151509,95
2449,257088,95
2450,42225,33
2451,18551,95
2452,26376,95
2453,285245,50
2454,254679,104
2455,406431,95
2456,152570,95
2457,335145,95
2458,40660,71
2459,52264,36
2460,127094,121
2461,58133,60
2462,84184,95
2463,30478,64
2464,84823,121
2465,120109,95
2466,54139,95
2467,271826,9
2468,42580,95
2469,193650,9
2470,329550,8
2471,208305,9
2472,229610,95
2473,8970,95
2474,120854,95
2475,70863,95
2476,41714,95
2477,354859,60
2478,18514,95
2479,111017,95
2480,16455,121
2481,309820,91
2482,54524,92
2483,377151,33
2484,331075,67
2485,194101,64
2486,76829,121
2487,25403,121
2488,1662,95
2489,128795,113
2490,25921,113
2491,8128,92
2492,126043,81
2493,293654,26
2494,131351,95
2495,8410,64
2496,125700,7
2497,11354,95
2498,2805,49
2499,92716,95
2500,65545,26
2501,15713,121
2502,25005,9
2503,268321,95
2504,33792,95
2505,15916,104
2506,8985,48
2507,286521,95
2508,6687,60
2509,60285,95
2510,4279,121
2511,169881,92
2512,66668,95
2513,11943,95
2514,19338,95
2515,321160,95
2516,177354,64
2517,274991,26
2518,694,95
2519,72465,121
2520,15457,48
2521,193216,26
2522,28367,95
2523,6947,95
2524,38327,33
2525,290864,91
2526,11381,95
2527,184098,95
2528,251232,93
2529,33534,26
2530,2924,95
2531,24050,9
2532,1554,92
2533,14751,31
2534,79218,95
2535,125945,4
2536,47535,64
2537,287603,95
2538,105703,73
2539,29352,67
2540,2009,78
2541,75341,34
2542,46278,21
2543,247447,1
2544,27338,95
2545,890,82
2546,227700,95
2547,140472,95
2548,29345,95
2549,5421,33
2550,18642,95
2551,330459,95
2552,31439,91
2553,15745,95
2554,57351,95
2555,94727,95
2556,35683,95
2557,392818,95
2558,36695,26
2559,35856,92
2560,212530,92
2561,41970,64
2562,9787,92
2563,28681,95
2564,96935,95
2565,91715,95
2566,37038,64
2567,12276,91
2568,81604,26
2569,275244,104
2570,70966,26
2571,92988,82
2572,24810,9
2573,171873,82
2574,18392,95
2575,15759,95
2576,1999,95
2577,1404,92
2578,11045,121
2579,10527,95
2580,2516,64
2581,59117,60
2582,48243,94
2583,13823,95
2584,73981,92
2585,24348,95
2586,2637,95
2587,14435,95
2588,79382,104
2589,21070,121
2590,288521,95
2591,53128,47
2592,67025,106
2593,18955,121
2594,10691,95
2595,19050,95
2596,15258,95
2597,70046,95
2598,9956,95
2599,22897,95
2600,49220,36
2601,169069,33
2602,51994,95
2603,17654,120
2604,39195,95
2605,378503,92
2606,73562,121
2607,336029,4
2608,213755,33
2609,10473,95
2610,9260,95
2611,258509,95
2612,44000,95
2613,331962,95
2614,23590,95
2615,43987,106
2616,18051,95
2617,40060,95
2618,256740,95
2619,80089,104
2620,39839,31
2621,19430,92
2622,224251,95
2623,423377,95
2624,122271,64
2625,286940,106
2626,15013,120
2627,127369,9
2628,140607,95
2629,45800,95
2630,161187,95
2631,119409,60
2632,1687,95
2633,1817,95
2634,360737,92
2635,16412,95
2636,127864,121
2637,2009,44
2638,67018,95
2639,318781,121
2640,17771,37
2641,137504,104
2642,38554,95
2643,42641,95
2644,82999,69
2645,168496,121
2646,1272,64
2647,33224,95
2648,257176,95
2649,45807,95
2650,183412,95
2651,86664,104
2652,29911,95
2653,349045,95
2654,54845,95
2655,208968,95
2656,53781,95
2657,312174,95
2658,19719,95
2659,5516,95
2660,21950,95
2661,11832,93
2662,170078,46
2663,362180,121
2664,32540,64
2665,60551,95
2666,20645,104
2667,1125,95
2668,10154,64
2669,6589,95
2670,84284,64
2671,353728,9
2672,221171,119
2673,273610,95
2674,288105,95
2675,96089,95
2676,22259,95
2677,170279,36
2678,62392,95
2679,30644,75
2680,315855,9
2681,57918,33
2682,140648,95
2683,42325,95
2684,270774,67
2685,318781,64
2686,59297,104
2687,228198,81
2688,26422,121
2689,32088,95
2690,6557,95
2691,214,95
2692,14613,95
2693,11196,64
2694,65887,92
2695,285,95
2696,93492,33
2697,45205,104
2698,11531,95
2699,117999,95
2700,50363,95
2701,192558,31
2702,18646,95
2703,265832,95
2704,31083,95
2705,29352,95
2706,133458,50
2707,2503,95
2708,82134,9
2709,366631,9
2710,99374,95
2711,51364,95
2712,8981,64
2713,83481,60
2714,47900,121
2715,41970,92
2716,58402,33
2717,53851,95
2718,113520,9
2719,14078,50
2720,41764,71
2721,201676,95
2722,44732,120
2723,393445,31
2724,11535,95
2725,43491,95
2726,83599,92
2727,266687,95
2728,180759,64
2729,49963,64
2730,36175,104
2731,76821,121
2732,284305,60
2733,34449,66
2734,9503,92
2735,15527,95
2736,99312,95
2737,106887,97
2738,10219,95
2739,58189,33
2740,16938,9
2741,346443,8
2742,1574,95
2743,88794,95
2744,18375,95
2745,345438,36
2746,193603,95
2747,330711,95
2748,69035,104
2749,156,93
2750,340488,95
2751,92251,33
2752,11333,33
2753,257912,64
2754,204802,26
2755,11688,95
2756,13676,95
2757,15468,107
2758,378236,95
2759,50350,121
2760,13391,104
2761,147876,95
2762,363479,9
2763,42216,121
2764,35129,95
2765,11600,95
2766,284467,95
2767,397520,9
2768,2786,33
2769,31347,104
2770,31945,95
2771,17015,64
2772,279690,9
2773,43455,95
2774,78854,33
2775,82968,105
2776,201749,44
2777,28847,33
2778,1394,33
2779,11298,95
2780,12289,91
2781,363354,104
2782,11601,95
2783,10488,95
2784,344147,95
2785,2262,92
2786,43141,95
2787,289232,64
2788,54796,92
2789,10326,95
2790,13225,95
2791,22328,95
2792,110573,121
2793,172673,82
2794,2611,95
2795,14979,95
2796,46992,64
2797,24971,121
2798,11516,121
2799,270024,44
2800,49038,95
2801,54514,121
2802,186634,95
2803,42501,121
2804,18902,95
2805,20644,95
2806,46712,102
2807,97035,121
2808,51276,26
2809,125344,36
2810,126712,95
2811,80961,68
2812,58462,95
2813,253277,95
2814,11011,95
2815,71329,121
2816,198130,121
2817,329690,95
2818,8371,92
2819,42569,95
2820,41809,113
2821,413452,95
2822,43026,121
2823,103689,121
2824,137955,9
2825,259894,9
2826,48268,37
2827,11103,95
2828,100661,75
2829,26165,33
2830,10797,93
2831,42191,95
2832,265226,92
2833,10204,64
2834,45522,6
2835,193435,95
2836,282070,104
2837,13710,121
2838,60488,95
2839,39800,95
2840,61950,64
2841,257534,92
2842,191502,95
2843,27599,50
2844,36211,60
2845,49788,95
2846,22681,95
2847,17825,121
2848,181456,121
2849,18978,95
2850,27507,95
2851,8939,52
2852,56969,31
2853,214129,75
2854,31509,95
2855,93858,81
2856,155386,63
2857,76703,121
2858,20107,95
2859,15765,95
2860,27003,95
2861,33489,9
2862,46798,95
2863,437253,21
2864,26642,9
2865,13965,113
2866,6499,104
2867,66187,121
2868,37534,95
2869,48156,95
2870,277710,95
2871,134656,113
2872,37581,95
2873,200505,95
2874,27834,121
2875,52913,33
2876,303360,76
2877,30496,64
2878,61121,71
2879,11458,92
2880,8341,92
2881,32901,95
2882,377587,95
2883,11171,36
2884,205584,113
2885,51548,121
2886,9551,92
2887,322,95
2888,29143,95
2889,116488,106
2890,128767,26
2891,65612,107
2892,85644,95
2893,12614,64
2894,244783,95
2895,245226,95
2896,51955,95
2897,355008,64
2898,284620,121
2899,13162,95
2900,335498,95
2901,374883,71
2902,40047,95
2903,6976,64
2904,60125,95
2905,69,95
2906,35113,64
2907,350762,95
2908,41932,95
2909,31258,95
2910,48587,9
2911,12450,95
2912,128588,33
2913,7916,9
2914,268212,33
2915,47112,64
2916,224951,9
2917,103731,95
2918,19618,95
2919,142881,26
2920,43753,95
2921,12144,95
2922,105860,33
2923,58251,95
2924,374461,95
2925,323552,95
2926,31742,33
2927,65795,69
2928,417870,95
2929,37725,95
2930,65777,64
2931,57382,121
2932,92393,95
2933,180635,95
2934,308174,92
2935,48333,92
2936,10311,92
2937,32195,95
2938,206647,64
2939,634,64
2940,38769,95
2941,353464,31
2942,11712,104
2943,361571,9
2944,43817,64
2945,356296,33
2946,12407,9
2947,41261,104
2948,65123,26
2949,47792,21
2950,242076,95
2951,11869,92
2952,25855,49
2953,270774,95
2954,31299,60
2955,106417,104
2956,63831,33
2957,15534,95
2958,104430,95
2959,104083,95
2960,817,95
2961,54022,95
2962,24883,95
2963,2102,104
2964,15464,31
2965,172520,95
2966,220820,95
2967,13549,95
2968,278316,95
2969,13957,95
2970,16026,50
2971,2195,92
2972,64454,121
2973,6499,95
2974,79316,95
2975,49258,104
2976,9555,113
2977,346672,95
2978,356332,95
2979,16005,95
2980,49110,95
2981,265180,26
2982,382125,57
2983,10714,95
2984,51423,50
2985,291164,95
2986,254575,95
2987,499,121
2988,2002,33
2989,234155,51
2990,59115,95
2991,124202,33
2992,378441,64
2993,336669,63
2994,336666,9
2995,436,63
2996,53524,64
2997,42623,95
2998,43860,64
2999,47446,95
3000,85656,104
3001,27079,95
3002,80276,31
3003,10409,113
3004,77056,121
3005,24709,92
3006,324440,92
3007,40041,95
3008,28063,33
3009,338676,95
3010,29111,121
3011,11645,121
3012,25626,91
